"ds","trend","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","weekly","weekly_lower","weekly_upper","additive_terms","additive_terms_lower","additive_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat","ypredict"
2015-01-01 11:00:00,37.2341621367797,-0.346883738693938,-0.346883738693938,-0.346883738693938,-0.346883738693938,-0.346883738693938,-0.346883738693938,0,0,0,8.66344482703063,38.9072767815597,37.2341621367797,37.2341621367797,24.3182367676373,25
2015-01-01 14:00:00,40.4969600400642,-0.28049735784829,-0.28049735784829,-0.28049735784829,-0.28049735784829,-0.28049735784829,-0.28049735784829,0,0,0,12.8225934602346,46.1464475695843,40.4969600400642,40.4969600400642,29.1376697479384,30
2015-01-01 17:00:00,49.3421637046407,-0.240676198643161,-0.240676198643161,-0.240676198643161,-0.240676198643161,-0.240676198643161,-0.240676198643161,0,0,0,19.5386982040089,53.7933929745917,49.3421637046407,49.3421637046407,37.4666793113793,38
2015-01-02 08:00:00,21.9111460839018,0.537280529903371,0.537280529903371,0.537280529903371,0.537280529903371,0.537280529903371,0.537280529903371,0,0,0,24.7985433215616,42.9837430000032,21.9111460839018,21.9111460839018,33.6835782626507,34
2015-01-02 11:00:00,37.2819329303489,0.395798843610045,0.395798843610045,0.395798843610045,0.395798843610045,0.395798843610045,0.395798843610045,0,0,0,36.2466255864658,66.2708062995093,37.2819329303489,37.2819329303489,52.0380788717283,53
2015-01-02 14:00:00,40.6084555302845,0.318594497201585,0.318594497201585,0.318594497201585,0.318594497201585,0.318594497201585,0.318594497201585,0,0,0,37.2682557091158,69.8733357138808,40.6084555302845,40.6084555302845,53.5460860020884,54
2015-01-02 17:00:00,49.4609717223128,0.287713638705076,0.287713638705076,0.287713638705076,0.287713638705076,0.287713638705076,0.287713638705076,0,0,0,46.2136092661008,79.701257664548,49.4609717223128,49.4609717223128,63.6915678704282,64
2015-01-03 08:00:00,21.9470002193658,0.555891050984427,0.555891050984427,0.555891050984427,0.555891050984427,0.555891050984427,0.555891050984427,0,0,0,25.2692770260607,43.1074949978489,21.9470002193658,21.9470002193658,34.1471412372645,35
2015-01-03 11:00:00,37.3297037239181,0.48932306883874,0.48932306883874,0.48932306883874,0.48932306883874,0.48932306883874,0.48932306883874,0,0,0,40.9235402484591,70.8770612703726,37.3297037239181,37.3297037239181,55.5959889089467,56
2015-01-03 14:00:00,40.7199510205049,0.434659355702468,0.434659355702468,0.434659355702468,0.434659355702468,0.434659355702468,0.434659355702468,0,0,0,41.5937971173324,75.6318468476053,40.7199510205049,40.7199510205049,58.4192586953136,59
2015-01-03 17:00:00,49.5797797399848,0.310093328843326,0.310093328843326,0.310093328843326,0.310093328843326,0.310093328843326,0.310093328843326,0,0,0,48.7500812689144,81.7743664903448,49.5797797399848,49.5797797399848,64.9541386828755,65
2015-01-04 08:00:00,21.9828543548298,0.41325112155549,0.41325112155549,0.41325112155549,0.41325112155549,0.41325112155549,0.41325112155549,0,0,0,22.5427327567983,39.9810583649216,21.9828543548298,21.9828543548298,31.0672935719542,32
2015-01-04 11:00:00,37.3774745174873,0.476932155540263,0.476932155540263,0.476932155540263,0.476932155540263,0.476932155540263,0.476932155540263,0,0,0,39.7066918871697,70.6360296999542,37.3774745174873,37.3774745174873,55.2039940077638,56
2015-01-04 14:00:00,40.8314465107252,0.271416218466492,0.271416218466492,0.271416218466492,0.271416218466492,0.271416218466492,0.271416218466492,0,0,0,35.4571925748204,68.5296922556101,40.8314465107252,40.8314465107252,51.9137633171831,52
2015-01-04 17:00:00,49.6985877576568,0.21752232730324,0.21752232730324,0.21752232730324,0.21752232730324,0.21752232730324,0.21752232730324,0,0,0,44.2747584674183,76.8607700737206,49.6985877576568,49.6985877576568,60.5091402303866,61
2015-01-05 08:00:00,22.0187084902938,-0.354845204789513,-0.354845204789513,-0.354845204789513,-0.354845204789513,-0.354845204789513,-0.354845204789513,0,0,0,4.81604513231176,23.6802834212271,22.0187084902938,22.0187084902938,14.2054753668549,15
2015-01-05 11:00:00,37.4252453110565,-0.307521674466804,-0.307521674466804,-0.307521674466804,-0.307521674466804,-0.307521674466804,-0.307521674466804,0,0,0,11.0334227677137,40.1450937946867,37.4252453110565,37.4252453110565,25.9161712056695,26
2015-01-05 14:00:00,40.9429420009456,-0.221711673037548,-0.221711673037548,-0.221711673037548,-0.221711673037548,-0.221711673037548,-0.221711673037548,0,0,0,15.422790351208,47.7646329666067,40.9429420009456,40.9429420009456,31.8654138308367,32
2015-01-05 17:00:00,49.8173957753288,-0.164995526642487,-0.164995526642487,-0.164995526642487,-0.164995526642487,-0.164995526642487,-0.164995526642487,0,0,0,25.677829852763,59.0416221928189,49.8173957753288,49.8173957753288,41.5977483234212,42
2015-01-06 08:00:00,22.0545626257578,-0.263339366432062,-0.263339366432062,-0.263339366432062,-0.263339366432062,-0.263339366432062,-0.263339366432062,0,0,0,7.33065340111475,25.5362737838968,22.0545626257578,22.0545626257578,16.2467280769545,17
2015-01-06 11:00:00,37.4730161046257,-0.273320754000225,-0.273320754000225,-0.273320754000225,-0.273320754000225,-0.273320754000225,-0.273320754000225,0,0,0,12.4142863739002,42.2241774218638,37.4730161046257,37.4730161046257,27.2308630882468,28
2015-01-06 14:00:00,41.0544374911659,-0.20091051580288,-0.20091051580288,-0.20091051580288,-0.20091051580288,-0.20091051580288,-0.20091051580288,0,0,0,15.4943022999646,49.4668096542215,41.0544374911659,41.0544374911659,32.8061692788187,33
2015-01-06 17:00:00,49.9362037930008,-0.145723462274278,-0.145723462274278,-0.145723462274278,-0.145723462274278,-0.145723462274278,-0.145723462274278,0,0,0,27.0912454957989,59.3681366952516,49.9362037930008,49.9362037930008,42.6593272834508,43
2015-01-07 08:00:00,22.0904167612218,-0.475837240864464,-0.475837240864464,-0.475837240864464,-0.475837240864464,-0.475837240864464,-0.475837240864464,0,0,0,2.56316665179088,20.6377874146894,22.0904167612218,22.0904167612218,11.5789738000159,12
2015-01-07 11:00:00,37.5207868981949,-0.434327900827665,-0.434327900827665,-0.434327900827665,-0.434327900827665,-0.434327900827665,-0.434327900827665,0,0,0,6.35067170633384,36.4067992459736,37.5207868981949,37.5207868981949,21.2244622872998,22
2015-01-07 14:00:00,41.1659329813863,-0.321550524681259,-0.321550524681259,-0.321550524681259,-0.321550524681259,-0.321550524681259,-0.321550524681259,0,0,0,10.6653889040332,45.0976921697066,41.1659329813863,41.1659329813863,27.929005632228,28
2015-01-07 17:00:00,50.0550118106729,-0.263934107290597,-0.263934107290597,-0.263934107290597,-0.263934107290597,-0.263934107290597,-0.263934107290597,0,0,0,21.5608257265978,53.476028413075,50.0550118106729,50.0550118106729,36.8437869530027,37
2015-01-08 08:00:00,22.1262708966858,-0.412400890356489,-0.412400890356489,-0.412400890356489,-0.412400890356489,-0.412400890356489,-0.412400890356489,0,0,0,4.27451078356675,22.9176547175442,22.1262708966858,22.1262708966858,13.0013770786237,14
2015-01-08 11:00:00,37.5685576917641,-0.346883738692812,-0.346883738692812,-0.346883738692812,-0.346883738692812,-0.346883738692812,-0.346883738692812,0,0,0,9.5474199025693,39.1691660056556,37.5685576917641,37.5685576917641,24.5366359423483,25
2015-01-08 14:00:00,41.2774284716067,-0.280497357848176,-0.280497357848176,-0.280497357848176,-0.280497357848176,-0.280497357848176,-0.280497357848176,0,0,0,12.0941295518397,46.2166907360163,41.2774284716067,41.2774284716067,29.6992188465539,30
2015-01-08 17:00:00,50.1738198283449,-0.240676198643654,-0.240676198643654,-0.240676198643654,-0.240676198643654,-0.240676198643654,-0.240676198643654,0,0,0,20.881808675274,53.1948763878201,50.1738198283449,50.1738198283449,38.0981756006272,39
2015-01-09 08:00:00,22.1621250321498,0.537280529904837,0.537280529904837,0.537280529904837,0.537280529904837,0.537280529904837,0.537280529904837,0,0,0,25.0879258426744,42.7908149869185,22.1621250321498,22.1621250321498,34.0694033132405,35
2015-01-09 11:00:00,37.6163284853333,0.395798843609886,0.395798843609886,0.395798843609886,0.395798843609886,0.395798843609886,0.395798843609886,0,0,0,36.7760214990787,67.1455863741808,37.6163284853333,37.6163284853333,52.5048278006778,53
2015-01-09 14:00:00,41.388923961827,0.318594497201691,0.318594497201691,0.318594497201691,0.318594497201691,0.318594497201691,0.318594497201691,0,0,0,38.1770693530899,69.9345977074988,41.388923961827,41.388923961827,54.5752073811643,55
2015-01-09 17:00:00,50.2926278460169,0.287713638704627,0.287713638704627,0.287713638704627,0.287713638704627,0.287713638704627,0.287713638704627,0,0,0,47.0719202842292,82.2158326971741,50.2926278460169,50.2926278460169,64.7625028036121,65
2015-01-10 08:00:00,22.1979791676138,0.555891050984267,0.555891050984267,0.555891050984267,0.555891050984267,0.555891050984267,0.555891050984267,0,0,0,25.8316766628699,43.4939338310054,22.1979791676138,22.1979791676138,34.5376371368255,35
2015-01-10 11:00:00,37.6640992789025,0.489323068838649,0.489323068838649,0.489323068838649,0.489323068838649,0.489323068838649,0.489323068838649,0,0,0,41.0565463298132,71.5538342214128,37.6640992789025,37.6640992789025,56.0940119230986,57
2015-01-10 14:00:00,41.5004194520474,0.434659355702636,0.434659355702636,0.434659355702636,0.434659355702636,0.434659355702636,0.434659355702636,0,0,0,43.2647500210103,76.311762942743,41.5004194520474,41.5004194520474,59.5389650324634,60
2015-01-10 17:00:00,50.4114358636889,0.310093328843307,0.310093328843307,0.310093328843307,0.310093328843307,0.310093328843307,0.310093328843307,0,0,0,49.6339106897686,82.8685047324643,50.4114358636889,50.4114358636889,66.0436858224311,67
2015-01-11 08:00:00,22.2338333030778,0.413251121555289,0.413251121555289,0.413251121555289,0.413251121555289,0.413251121555289,0.413251121555289,0,0,0,22.4693718321272,40.4202500313677,22.2338333030778,22.2338333030778,31.421989852048,32
2015-01-11 11:00:00,37.7118700724717,0.476932155541122,0.476932155541122,0.476932155541122,0.476932155541122,0.476932155541122,0.476932155541122,0,0,0,40.8088994168756,70.388035233564,37.7118700724717,37.7118700724717,55.6978735556223,56
2015-01-11 14:00:00,41.6119149422677,0.271416218466113,0.271416218466113,0.271416218466113,0.271416218466113,0.271416218466113,0.271416218466113,0,0,0,35.1837348819474,69.8405315553373,41.6119149422677,41.6119149422677,52.9060635390316,53
2015-01-11 17:00:00,50.5302438813609,0.217522327302711,0.217522327302711,0.217522327302711,0.217522327302711,0.217522327302711,0.217522327302711,0,0,0,44.0167709525534,79.0660825299816,50.5302438813609,50.5302438813609,61.5217001296081,62
2015-01-12 08:00:00,22.2696874385418,-0.354845204789485,-0.354845204789485,-0.354845204789485,-0.354845204789485,-0.354845204789485,-0.354845204789485,0,0,0,4.78347765874981,22.353197156469,22.2696874385418,22.2696874385418,14.3673956388146,15
2015-01-12 11:00:00,37.7596408660409,-0.307521674466896,-0.307521674466896,-0.307521674466896,-0.307521674466896,-0.307521674466896,-0.307521674466896,0,0,0,11.2842774568158,41.2778491269774,37.7596408660409,37.7596408660409,26.1477328796473,27
2015-01-12 14:00:00,41.7234104324881,-0.221711673037585,-0.221711673037585,-0.221711673037585,-0.221711673037585,-0.221711673037585,-0.221711673037585,0,0,0,15.0156357798639,49.3864396286922,41.7234104324881,41.7234104324881,32.4728433006673,33
2015-01-12 17:00:00,50.6490518990329,-0.164995526642933,-0.164995526642933,-0.164995526642933,-0.164995526642933,-0.164995526642933,-0.164995526642933,0,0,0,25.3136941609729,59.0418941156669,50.6490518990329,50.6490518990329,42.2921849069868,43
2015-01-13 08:00:00,22.3055415740058,-0.2633393664308,-0.2633393664308,-0.2633393664308,-0.2633393664308,-0.2633393664308,-0.2633393664308,0,0,0,7.50244159496191,25.1117905622481,22.3055415740058,22.3055415740058,16.4316143880112,17
2015-01-13 11:00:00,37.8074116728715,-0.273320754000522,-0.273320754000522,-0.273320754000522,-0.273320754000522,-0.273320754000522,-0.273320754000522,0,0,0,11.8701809941661,43.0283688020587,37.8074116728715,37.8074116728715,27.4738614076341,28
2015-01-13 14:00:00,41.8349059227084,-0.200910515803048,-0.200910515803048,-0.200910515803048,-0.200910515803048,-0.200910515803048,-0.200910515803048,0,0,0,15.6435989290781,50.0411627519484,41.8349059227084,41.8349059227084,33.4298333952051,34
2015-01-13 17:00:00,50.767859916511,-0.145723462274472,-0.145723462274472,-0.145723462274472,-0.145723462274472,-0.145723462274472,-0.145723462274472,0,0,0,27.2951419027922,59.807518927531,50.767859916511,50.767859916511,43.3697915972116,44
2015-01-14 08:00:00,22.3413957408949,-0.475837240865554,-0.475837240865554,-0.475837240865554,-0.475837240865554,-0.475837240865554,-0.475837240865554,0,0,0,3.35553103911117,21.0056250673546,22.3413957408949,22.3413957408949,11.710527634462,12
2015-01-14 11:00:00,37.8551824797022,-0.434327900828606,-0.434327900828606,-0.434327900828606,-0.434327900828606,-0.434327900828606,-0.434327900828606,0,0,0,6.39814471696484,36.1073728487062,37.8551824797022,37.8551824797022,21.4136205378093,22
2015-01-14 14:00:00,41.9464013967979,-0.321550524680564,-0.321550524680564,-0.321550524680564,-0.321550524680564,-0.321550524680564,-0.321550524680564,0,0,0,11.5396012715493,45.9695506114926,41.9464013967979,41.9464013967979,28.458514019196,29
2015-01-14 17:00:00,50.886667933989,-0.263934107290184,-0.263934107290184,-0.263934107290184,-0.263934107290184,-0.263934107290184,-0.263934107290184,0,0,0,21.3144146254488,53.3988381684842,50.886667933989,50.886667933989,37.4559406598596,38
2015-01-15 08:00:00,22.3772499077839,-0.412400890356373,-0.412400890356373,-0.412400890356373,-0.412400890356373,-0.412400890356373,-0.412400890356373,0,0,0,3.67906197338452,21.7757941967458,22.3772499077839,22.3772499077839,13.1488521220868,14
2015-01-15 11:00:00,37.9029532865329,-0.346883738693886,-0.346883738693886,-0.346883738693886,-0.346883738693886,-0.346883738693886,-0.346883738693886,0,0,0,10.9444029818947,39.5891699883425,37.9029532865329,37.9029532865329,24.7550351429606,25
