"ds","trend","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","weekly","weekly_lower","weekly_upper","additive_terms","additive_terms_lower","additive_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat","ypredict"
2015-01-01 08:00:00,7.35285292836188,-0.473640517970505,-0.473640517970505,-0.473640517970505,-0.473640517970505,-0.473640517970505,-0.473640517970505,0,0,0,-2.98844388114485,10.8732136575251,7.35285292836188,7.35285292836188,3.87024385881161,4
2015-01-01 11:00:00,17.7759354596349,-0.781118405860687,-0.781118405860687,-0.781118405860687,-0.781118405860687,-0.781118405860687,-0.781118405860687,0,0,0,-9.76348110050696,17.7613816299514,17.7759354596349,17.7759354596349,3.89082509072244,4
2015-01-01 14:00:00,21.8865393145771,-0.787677123135469,-0.787677123135469,-0.787677123135469,-0.787677123135469,-0.787677123135469,-0.787677123135469,0,0,0,-8.89106501978373,18.0326631099236,21.8865393145771,21.8865393145771,4.64701299187966,5
2015-01-01 17:00:00,17.1474945876613,-0.814295454587753,-0.814295454587753,-0.814295454587753,-0.814295454587753,-0.814295454587753,-0.814295454587753,0,0,0,-8.73334393039937,15.97342362382,17.1474945876613,17.1474945876613,3.18436768736061,4
2015-01-02 08:00:00,7.35969984296402,0.443122748340179,0.443122748340179,0.443122748340179,0.443122748340179,0.443122748340179,0.443122748340179,0,0,0,3.64528694677394,17.3791032828303,7.35969984296402,7.35969984296402,10.620950264337,11
2015-01-02 11:00:00,17.7901721010239,1.01459786451202,1.01459786451202,1.01459786451202,1.01459786451202,1.01459786451202,1.01459786451202,0,0,0,21.7160815310989,49.373114228195,17.7901721010239,17.7901721010239,35.8400427240239,36
2015-01-02 14:00:00,21.8682026513154,0.996980904165721,0.996980904165721,0.996980904165721,0.996980904165721,0.996980904165721,0.996980904165721,0,0,0,29.1339847401057,56.878710548015,21.8682026513154,21.8682026513154,43.6703831031031,44
2015-01-02 17:00:00,17.1624771734088,0.961566150765657,0.961566150765657,0.961566150765657,0.961566150765657,0.961566150765657,0.961566150765657,0,0,0,20.0871355045996,46.3890595782322,17.1624771734088,17.1624771734088,33.6653342866469,34
2015-01-03 08:00:00,7.36654675756615,0.663278497021746,0.663278497021746,0.663278497021746,0.663278497021746,0.663278497021746,0.663278497021746,0,0,0,5.22121350403499,19.3785339791358,7.36654675756615,7.36654675756615,12.252618819165,13
2015-01-03 11:00:00,17.8044087424128,0.911189665556614,0.911189665556614,0.911189665556614,0.911189665556614,0.911189665556614,0.911189665556614,0,0,0,20.725742173326,48.1515620828098,17.8044087424128,17.8044087424128,34.0276019898453,35
2015-01-03 14:00:00,21.8498659880538,0.967421366697919,0.967421366697919,0.967421366697919,0.967421366697919,0.967421366697919,0.967421366697919,0,0,0,29.3717644344252,56.9010246152485,21.8498659880538,21.8498659880538,42.9878932043831,43
2015-01-03 17:00:00,17.1774597591563,1.12502723721409,1.12502723721409,1.12502723721409,1.12502723721409,1.12502723721409,1.12502723721409,0,0,0,24.3247891558985,49.2244797942132,17.1774597591563,17.1774597591563,36.502569854356,37
2015-01-04 08:00:00,7.37339367216829,0.362991819867246,0.362991819867246,0.362991819867246,0.362991819867246,0.362991819867246,0.362991819867246,0,0,0,2.94861455038842,17.7513361688635,7.37339367216829,7.37339367216829,10.0498752598263,11
2015-01-04 11:00:00,17.8186453838018,0.999191092676434,0.999191092676434,0.999191092676434,0.999191092676434,0.999191092676434,0.999191092676434,0,0,0,21.5887018800935,49.3667298519266,17.8186453838018,17.8186453838018,35.6228771348566,36
2015-01-04 14:00:00,21.8315293247921,0.987386904968174,0.987386904968174,0.987386904968174,0.987386904968174,0.987386904968174,0.987386904968174,0,0,0,30.3648205187366,57.3035481782344,21.8315293247921,21.8315293247921,43.3876954955206,44
